https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SOL,Volume USDT,tradecount
1636498800000,2021-11-09 23:00:00,SOL/USDT,240.21000000,241.16000000,238.77000000,239.04000000,57867.45000000,13877626.64490000,20310
1636495200000,2021-11-09 22:00:00,SOL/USDT,241.75000000,242.26000000,239.57000000,240.21000000,71966.57000000,17314491.13170000,17304
1636491600000,2021-11-09 21:00:00,SOL/USDT,242.29000000,242.29000000,240.00000000,241.72000000,54466.32000000,13122778.46460000,17475
1636488000000,2021-11-09 20:00:00,SOL/USDT,240.14000000,242.63000000,239.29000000,242.29000000,66748.58000000,16077527.10210000,29215
1636484400000,2021-11-09 19:00:00,SOL/USDT,239.84000000,241.42000000,238.72000000,240.15000000,67933.90000000,16298517.40150000,34147
1636480800000,2021-11-09 18:00:00,SOL/USDT,242.04000000,243.53000000,239.81000000,239.85000000,70520.15000000,17056598.96470000,25390
1636477200000,2021-11-09 17:00:00,SOL/USDT,240.15000000,243.00000000,238.37000000,242.04000000,96513.98000000,23245064.72900000,44981
1636473600000,2021-11-09 16:00:00,SOL/USDT,240.80000000,241.50000000,237.92000000,240.15000000,127837.53000000,30672001.07830000,52762
1636470000000,2021-11-09 15:00:00,SOL/USDT,243.63000000,243.66000000,237.62000000,240.80000000,316409.83000000,76127828.56920000,122983
1636466400000,2021-11-09 14:00:00,SOL/USDT,245.50000000,246.39000000,243.60000000,243.61000000,99742.73000000,24441809.76860000,27307
1636462800000,2021-11-09 13:00:00,SOL/USDT,244.03000000,245.95000000,243.89000000,245.50000000,76727.67000000,18788670.21660000,23164
1636459200000,2021-11-09 12:00:00,SOL/USDT,245.90000000,246.31000000,243.60000000,244.05000000,105749.82000000,25883136.19540000,34124
1636455600000,2021-11-09 11:00:00,SOL/USDT,246.82000000,247.71000000,244.65000000,245.91000000,91911.68000000,22597854.22560000,30012
1636452000000,2021-11-09 10:00:00,SOL/USDT,247.16000000,248.88000000,246.75000000,246.83000000,78152.38000000,19376443.94260000,25640
1636448400000,2021-11-09 09:00:00,SOL/USDT,247.36000000,247.65000000,246.57000000,247.18000000,59361.47000000,14662047.33220000,18388
1636444800000,2021-11-09 08:00:00,SOL/USDT,246.54000000,247.42000000,245.37000000,247.35000000,68999.85000000,16972316.23760000,20743
1636441200000,2021-11-09 07:00:00,SOL/USDT,246.84000000,248.11000000,246.02000000,246.53000000,83168.88000000,20558132.24690000,28443
1636437600000,2021-11-09 06:00:00,SOL/USDT,245.97000000,246.89000000,245.02000000,246.85000000,66848.46000000,16418569.35200000,22347
1636434000000,2021-11-09 05:00:00,SOL/USDT,245.29000000,246.76000000,245.15000000,245.97000000,68359.26000000,16815651.07650000,20060
1636430400000,2021-11-09 04:00:00,SOL/USDT,246.73000000,247.59000000,245.11000000,245.29000000,79254.84000000,19529722.96620000,27889
1636426800000,2021-11-09 03:00:00,SOL/USDT,246.69000000,247.83000000,246.17000000,246.72000000,73310.50000000,18107118.18500000,26611
1636423200000,2021-11-09 02:00:00,SOL/USDT,249.03000000,249.12000000,246.22000000,246.71000000,75232.36000000,18599993.30400000,27925
1636419600000,2021-11-09 01:00:00,SOL/USDT,249.84000000,250.10000000,247.20000000,249.00000000,76674.38000000,19075734.91070000,28717
1636416000000,2021-11-09 00:00:00,SOL/USDT,248.27000000,253.22000000,247.97000000,249.85000000,183329.47000000,46007871.42970000,74419
1636412400000,2021-11-08 23:00:00,SOL/USDT,246.07000000,249.57000000,245.88000000,248.26000000,112680.96000000,27942284.05060000,36224
1636408800000,2021-11-08 22:00:00,SOL/USDT,247.37000000,247.75000000,244.57000000,246.05000000,37938.96000000,9325788.64450000,15486
1636405200000,2021-11-08 21:00:00,SOL/USDT,245.17000000,247.86000000,245.00000000,247.37000000,53250.57000000,13126361.53110000,25656
1636401600000,2021-11-08 20:00:00,SOL/USDT,246.43000000,246.54000000,240.70000000,245.17000000,127674.93000000,31191062.61550000,54535
1636398000000,2021-11-08 19:00:00,SOL/USDT,248.96000000,250.05000000,245.83000000,246.43000000,76333.48000000,18914698.40320000,26637
1636394400000,2021-11-08 18:00:00,SOL/USDT,249.83000000,249.85000000,248.26000000,248.95000000,49777.56000000,12396324.69050000,17589
1636390800000,2021-11-08 17:00:00,SOL/USDT,248.14000000,249.88000000,247.04000000,249.83000000,59452.71000000,14778761.65290000,26511
1636387200000,2021-11-08 16:00:00,SOL/USDT,248.28000000,253.30000000,247.56000000,248.11000000,216174.42000000,54141613.43170000,93232
1636383600000,2021-11-08 15:00:00,SOL/USDT,244.11000000,248.60000000,243.36000000,248.28000000,103826.81000000,25547537.10460000,39260
1636380000000,2021-11-08 14:00:00,SOL/USDT,243.23000000,245.48000000,242.83000000,244.10000000,60745.14000000,14818788.09420000,22116
1636376400000,2021-11-08 13:00:00,SOL/USDT,243.77000000,245.89000000,243.01000000,243.23000000,78524.14000000,19211307.57450000,24975
1636372800000,2021-11-08 12:00:00,SOL/USDT,243.77000000,244.65000000,242.74000000,243.77000000,68989.76000000,16811969.00690000,20807
1636369200000,2021-11-08 11:00:00,SOL/USDT,244.11000000,244.45000000,242.45000000,243.77000000,74872.12000000,18212481.54960000,19764
1636365600000,2021-11-08 10:00:00,SOL/USDT,244.11000000,246.00000000,243.96000000,244.09000000,66850.09000000,16374813.86000000,17926
1636362000000,2021-11-08 09:00:00,SOL/USDT,243.65000000,244.56000000,242.37000000,244.09000000,83597.01000000,20361520.42610000,22984
1636358400000,2021-11-08 08:00:00,SOL/USDT,245.86000000,247.77000000,243.20000000,243.66000000,101706.43000000,24905640.88540000,32970
1636354800000,2021-11-08 07:00:00,SOL/USDT,244.58000000,246.10000000,244.17000000,245.86000000,87289.97000000,21400700.35580000,22651
1636351200000,2021-11-08 06:00:00,SOL/USDT,247.73000000,247.87000000,243.87000000,244.57000000,98320.91000000,24156107.98650000,28819
1636347600000,2021-11-08 05:00:00,SOL/USDT,248.09000000,249.39000000,246.00000000,247.73000000,82578.71000000,20452509.89430000,22934
1636344000000,2021-11-08 04:00:00,SOL/USDT,248.29000000,248.62000000,246.45000000,248.09000000,70001.34000000,17326816.94690000,21326
1636340400000,2021-11-08 03:00:00,SOL/USDT,244.32000000,249.60000000,244.27000000,248.29000000,104264.76000000,25789948.78700000,38984
1636336800000,2021-11-08 02:00:00,SOL/USDT,241.41000000,244.74000000,240.68000000,244.30000000,101824.98000000,24758709.05600000,36156
1636333200000,2021-11-08 01:00:00,SOL/USDT,247.23000000,247.24000000,240.72000000,241.41000000,171840.97000000,41840713.18010000,67813
1636329600000,2021-11-08 00:00:00,SOL/USDT,249.62000000,250.30000000,243.19000000,247.23000000,212835.03000000,52494426.47160000,87875
1636326000000,2021-11-07 23:00:00,SOL/USDT,249.30000000,250.69000000,249.00000000,249.68000000,50254.72000000,12546036.92260000,15780
1636322400000,2021-11-07 22:00:00,SOL/USDT,247.24000000,250.38000000,247.22000000,249.30000000,71836.44000000,17907504.27040000,19900
1636318800000,2021-11-07 21:00:00,SOL/USDT,248.81000000,249.17000000,247.04000000,247.25000000,55895.52000000,13850369.30150000,28147
1636315200000,2021-11-07 20:00:00,SOL/USDT,246.99000000,249.45000000,245.65000000,248.81000000,83276.38000000,20611564.57430000,38473
1636311600000,2021-11-07 19:00:00,SOL/USDT,249.68000000,250.39000000,246.68000000,247.00000000,85285.94000000,21197918.40140000,39239
1636308000000,2021-11-07 18:00:00,SOL/USDT,250.75000000,251.36000000,247.92000000,249.69000000,91362.67000000,22803529.18050000,53171
1636304400000,2021-11-07 17:00:00,SOL/USDT,251.35000000,251.75000000,249.58000000,250.74000000,93974.20000000,23546286.15210000,31994
1636300800000,2021-11-07 16:00:00,SOL/USDT,252.15000000,253.43000000,251.20000000,251.34000000,54347.91000000,13717742.41620000,26665
1636297200000,2021-11-07 15:00:00,SOL/USDT,250.78000000,252.79000000,250.68000000,252.16000000,56977.91000000,14364735.79730000,16273
1636293600000,2021-11-07 14:00:00,SOL/USDT,251.27000000,252.31000000,250.68000000,250.79000000,64715.51000000,16270537.21180000,18267
1636290000000,2021-11-07 13:00:00,SOL/USDT,252.83000000,253.84000000,251.20000000,251.26000000,66472.10000000,16780170.33230000,38153
1636286400000,2021-11-07 12:00:00,SOL/USDT,252.61000000,254.41000000,251.26000000,252.84000000,75750.32000000,19162732.85780000,40986
1636282800000,2021-11-07 11:00:00,SOL/USDT,251.51000000,252.98000000,250.36000000,252.60000000,54830.46000000,13786209.35270000,18195
1636279200000,2021-11-07 10:00:00,SOL/USDT,252.96000000,253.10000000,250.16000000,251.49000000,93196.73000000,23441993.40280000,24589
1636275600000,2021-11-07 09:00:00,SOL/USDT,251.49000000,253.50000000,250.05000000,252.97000000,75511.98000000,18989930.81770000,22784
1636272000000,2021-11-07 08:00:00,SOL/USDT,252.91000000,253.90000000,250.00000000,251.47000000,140269.29000000,35298893.48900000,44827
1636268400000,2021-11-07 07:00:00,SOL/USDT,254.99000000,255.97000000,252.83000000,252.92000000,80000.04000000,20361357.92180000,29217
1636264800000,2021-11-07 06:00:00,SOL/USDT,256.35000000,258.50000000,254.88000000,255.00000000,78462.76000000,20182580.94020000,24268
1636261200000,2021-11-07 05:00:00,SOL/USDT,255.68000000,258.59000000,254.34000000,256.31000000,92609.74000000,23769380.69880000,49502
1636257600000,2021-11-07 04:00:00,SOL/USDT,254.18000000,255.75000000,252.55000000,255.64000000,74334.20000000,18864973.61250000,20645
1636254000000,2021-11-07 03:00:00,SOL/USDT,252.31000000,255.20000000,252.18000000,254.18000000,45354.18000000,11498361.23510000,17267
1636250400000,2021-11-07 02:00:00,SOL/USDT,252.06000000,253.53000000,251.14000000,252.30000000,63313.44000000,15984167.56840000,25943
1636246800000,2021-11-07 01:00:00,SOL/USDT,253.36000000,256.07000000,251.94000000,252.07000000,144598.70000000,36714441.12520000,45488
1636243200000,2021-11-07 00:00:00,SOL/USDT,258.41000000,258.66000000,252.63000000,253.43000000,130461.73000000,33267143.16300000,54746
1636239600000,2021-11-06 23:00:00,SOL/USDT,256.12000000,259.14000000,256.12000000,258.44000000,63419.05000000,16356023.44120000,23225
1636236000000,2021-11-06 22:00:00,SOL/USDT,257.11000000,257.96000000,255.18000000,256.11000000,71718.38000000,18409857.85560000,46750
1636232400000,2021-11-06 21:00:00,SOL/USDT,252.52000000,259.90000000,252.40000000,257.07000000,186787.31000000,48019324.57320000,136102
1636228800000,2021-11-06 20:00:00,SOL/USDT,254.28000000,255.75000000,251.25000000,252.53000000,124632.42000000,31647199.20520000,76977
1636225200000,2021-11-06 19:00:00,SOL/USDT,252.21000000,255.00000000,251.11000000,254.28000000,80005.03000000,20247619.13850000,71001
1636221600000,2021-11-06 18:00:00,SOL/USDT,252.21000000,253.16000000,250.15000000,252.20000000,60875.07000000,15316386.27580000,26326
1636218000000,2021-11-06 17:00:00,SOL/USDT,250.05000000,254.05000000,249.70000000,252.18000000,94123.53000000,23749303.97970000,40355
1636214400000,2021-11-06 16:00:00,SOL/USDT,253.21000000,255.00000000,248.10000000,250.00000000,206078.03000000,51897354.84530000,109938
1636210800000,2021-11-06 15:00:00,SOL/USDT,245.14000000,254.44000000,245.04000000,253.20000000,338735.35000000,85066150.53050000,218200
1636207200000,2021-11-06 14:00:00,SOL/USDT,243.42000000,246.86000000,241.56000000,245.18000000,91967.48000000,22473711.05980000,53137
1636203600000,2021-11-06 13:00:00,SOL/USDT,242.24000000,244.51000000,242.03000000,243.41000000,83151.54000000,20233220.10180000,22410
1636200000000,2021-11-06 12:00:00,SOL/USDT,242.34000000,243.54000000,237.54000000,242.26000000,160768.05000000,38777244.06780000,60912
1636196400000,2021-11-06 11:00:00,SOL/USDT,242.67000000,244.60000000,239.77000000,242.33000000,175775.95000000,42597648.91160000,54318
1636192800000,2021-11-06 10:00:00,SOL/USDT,245.77000000,247.93000000,242.06000000,242.68000000,110785.33000000,27126253.98530000,65616
1636189200000,2021-11-06 09:00:00,SOL/USDT,247.93000000,248.42000000,245.73000000,245.75000000,83573.01000000,20633402.65440000,36764
1636185600000,2021-11-06 08:00:00,SOL/USDT,245.91000000,249.88000000,244.71000000,247.94000000,204263.93000000,50639677.23180000,133310
1636182000000,2021-11-06 07:00:00,SOL/USDT,247.47000000,247.99000000,241.26000000,245.92000000,159749.52000000,39013668.00130000,93825
1636178400000,2021-11-06 06:00:00,SOL/USDT,245.58000000,247.47000000,244.53000000,247.47000000,122897.58000000,30248460.42210000,82137
1636174800000,2021-11-06 05:00:00,SOL/USDT,243.00000000,245.87000000,243.00000000,245.58000000,116720.48000000,28521970.43650000,59869
1636171200000,2021-11-06 04:00:00,SOL/USDT,239.80000000,244.18000000,239.58000000,242.99000000,144200.46000000,34987773.67150000,60687
1636167600000,2021-11-06 03:00:00,SOL/USDT,239.05000000,240.46000000,237.95000000,239.79000000,72353.19000000,17323546.06270000,25450
1636164000000,2021-11-06 02:00:00,SOL/USDT,239.62000000,240.19000000,238.08000000,239.06000000,50090.03000000,11972718.31740000,14636
1636160400000,2021-11-06 01:00:00,SOL/USDT,241.19000000,242.00000000,238.38000000,239.63000000,97815.88000000,23487937.36560000,29891
1636156800000,2021-11-06 00:00:00,SOL/USDT,236.04000000,241.37000000,234.79000000,241.18000000,145575.86000000,34682428.55940000,45297
1636153200000,2021-11-05 23:00:00,SOL/USDT,236.50000000,237.99000000,235.16000000,236.06000000,55589.15000000,13153693.89930000,16279
1636149600000,2021-11-05 22:00:00,SOL/USDT,235.47000000,237.91000000,234.77000000,236.51000000,57498.08000000,13607137.33080000,20171
1636146000000,2021-11-05 21:00:00,SOL/USDT,232.70000000,235.79000000,232.61000000,235.48000000,52170.62000000,12238513.84380000,24325
1636142400000,2021-11-05 20:00:00,SOL/USDT,235.79000000,235.90000000,231.49000000,232.71000000,110022.18000000,25659101.86120000,38527
1636138800000,2021-11-05 19:00:00,SOL/USDT,237.16000000,237.25000000,233.78000000,235.80000000,55528.74000000,13062888.58040000,20972
1636135200000,2021-11-05 18:00:00,SOL/USDT,235.75000000,238.77000000,235.50000000,237.15000000,90297.26000000,21412117.45660000,34875
1636131600000,2021-11-05 17:00:00,SOL/USDT,235.56000000,236.21000000,234.11000000,235.75000000,52839.24000000,12432174.10160000,16801
1636128000000,2021-11-05 16:00:00,SOL/USDT,233.24000000,235.94000000,232.46000000,235.56000000,86493.86000000,20249977.32450000,38720
1636124400000,2021-11-05 15:00:00,SOL/USDT,232.24000000,234.92000000,230.34000000,233.19000000,181002.68000000,42081495.99710000,81145
1636120800000,2021-11-05 14:00:00,SOL/USDT,237.40000000,238.04000000,231.09000000,232.23000000,184192.66000000,43099130.12660000,73232
1636117200000,2021-11-05 13:00:00,SOL/USDT,237.23000000,238.72000000,236.74000000,237.37000000,100845.37000000,23988209.25620000,40173
1636113600000,2021-11-05 12:00:00,SOL/USDT,236.47000000,238.05000000,235.47000000,237.23000000,89195.48000000,21113581.63780000,34007
1636110000000,2021-11-05 11:00:00,SOL/USDT,238.06000000,238.90000000,236.28000000,236.47000000,90421.10000000,21477059.94350000,38686
1636106400000,2021-11-05 10:00:00,SOL/USDT,241.13000000,242.00000000,236.98000000,238.06000000,105862.46000000,25296644.35440000,43387
1636102800000,2021-11-05 09:00:00,SOL/USDT,243.34000000,243.61000000,239.54000000,241.13000000,79605.62000000,19202445.65900000,41847
1636099200000,2021-11-05 08:00:00,SOL/USDT,242.75000000,243.80000000,242.00000000,243.33000000,51239.54000000,12452271.77470000,20787
1636095600000,2021-11-05 07:00:00,SOL/USDT,242.60000000,244.30000000,242.00000000,242.73000000,64308.67000000,15649153.35630000,27936
1636092000000,2021-11-05 06:00:00,SOL/USDT,242.50000000,244.25000000,241.65000000,242.59000000,77600.63000000,18855647.35110000,30787
1636088400000,2021-11-05 05:00:00,SOL/USDT,241.73000000,243.08000000,240.31000000,242.49000000,70804.28000000,17114493.38540000,21394
1636084800000,2021-11-05 04:00:00,SOL/USDT,242.97000000,244.27000000,241.34000000,241.73000000,96677.57000000,23426893.35790000,23352
1636081200000,2021-11-05 03:00:00,SOL/USDT,241.64000000,244.15000000,240.95000000,242.93000000,101621.06000000,24637600.40680000,36506
1636077600000,2021-11-05 02:00:00,SOL/USDT,244.40000000,244.66000000,241.63000000,241.63000000,100040.96000000,24289509.02070000,21946
1636074000000,2021-11-05 01:00:00,SOL/USDT,241.26000000,244.92000000,240.53000000,244.42000000,85924.60000000,20869619.15520000,57093
1636070400000,2021-11-05 00:00:00,SOL/USDT,247.06000000,248.84000000,240.94000000,241.26000000,194018.42000000,47497488.29260000,97733
1636066800000,2021-11-04 23:00:00,SOL/USDT,248.14000000,250.50000000,246.50000000,247.07000000,132114.61000000,32817556.62198000,78268
1636063200000,2021-11-04 22:00:00,SOL/USDT,248.13000000,250.00000000,245.17000000,248.21000000,221642.48000000,55053351.16470000,91788
1636059600000,2021-11-04 21:00:00,SOL/USDT,248.60000000,248.96000000,245.16000000,248.07000000,117175.83000000,28959925.47740000,70297
1636056000000,2021-11-04 20:00:00,SOL/USDT,240.49000000,248.80000000,239.00000000,248.60000000,228199.69000000,55702136.58910000,169454
1636052400000,2021-11-04 19:00:00,SOL/USDT,237.95000000,241.70000000,237.78000000,240.44000000,91064.39000000,21871786.10920000,28455
1636048800000,2021-11-04 18:00:00,SOL/USDT,237.19000000,241.69000000,236.59000000,238.00000000,120824.81000000,28946177.74080000,36595
1636045200000,2021-11-04 17:00:00,SOL/USDT,241.42000000,242.25000000,237.00000000,237.21000000,128835.60000000,30808077.89470000,52843
1636041600000,2021-11-04 16:00:00,SOL/USDT,238.47000000,242.74000000,234.00000000,241.42000000,237977.15000000,56910703.60860000,98854
1636038000000,2021-11-04 15:00:00,SOL/USDT,242.37000000,242.89000000,235.99000000,238.48000000,240728.13000000,57597173.76170000,78597
1636034400000,2021-11-04 14:00:00,SOL/USDT,242.86000000,245.26000000,241.22000000,242.43000000,198893.76000000,48445289.67380000,90402
1636030800000,2021-11-04 13:00:00,SOL/USDT,239.42000000,244.73000000,238.32000000,242.80000000,185573.76000000,44618392.84910000,50501
1636027200000,2021-11-04 12:00:00,SOL/USDT,239.00000000,243.00000000,238.06000000,239.44000000,123590.94000000,29753422.75280000,42275
1636023600000,2021-11-04 11:00:00,SOL/USDT,242.27000000,244.08000000,237.66000000,239.00000000,143522.36000000,34556133.54940000,49471
1636020000000,2021-11-04 10:00:00,SOL/USDT,239.60000000,243.43000000,238.01000000,242.26000000,111583.38000000,26819665.21580000,47469
1636016400000,2021-11-04 09:00:00,SOL/USDT,238.41000000,240.85000000,236.76000000,239.60000000,102192.78000000,24383421.57410000,36745
1636012800000,2021-11-04 08:00:00,SOL/USDT,237.80000000,242.40000000,237.39000000,238.47000000,133411.38000000,31965816.16280000,49649
1636009200000,2021-11-04 07:00:00,SOL/USDT,242.38000000,244.25000000,236.72000000,237.89000000,129826.65000000,31196178.43620000,68787
1636005600000,2021-11-04 06:00:00,SOL/USDT,236.01000000,244.00000000,235.83000000,242.36000000,132897.37000000,31848102.23140000,64618
1636002000000,2021-11-04 05:00:00,SOL/USDT,241.95000000,242.29000000,235.56000000,236.01000000,85617.71000000,20457469.24960000,50416
1635998400000,2021-11-04 04:00:00,SOL/USDT,238.12000000,242.81000000,238.01000000,241.95000000,74889.34000000,18056390.77480000,31151
1635994800000,2021-11-04 03:00:00,SOL/USDT,242.15000000,242.70000000,238.00000000,238.10000000,94234.76000000,22578826.73740000,45494
1635991200000,2021-11-04 02:00:00,SOL/USDT,242.66000000,243.54000000,240.00000000,242.05000000,101732.21000000,24580094.69810000,73415
